226:5,9,7,2,7,7,6,2,1,5,8,6,2,5,6,8,6,3,9,6,8,5,5,8,3,9,7,3,5,4
227:9,3,4,5,2,5,7,7,1,7,6,2,2,6,4,6,1,7,1,2,5,8,9,7,2,4,9,6,8,4
228:5,8,4,8,7,5,8,7,1,8,5,8,2,3,8,2,1,9,4,9,2,2,3,4,8,5,5,3,2,2
229:4,3,5,8,8,7,2,5,7,6,4,8,2,7,1,5,6,4,6,3,5,8,2,1,5,5,9,9,6,3
230:5,5,3,2,5,8,2,5,2,2,9,4,9,9,1,6,2,9,3,5,3,9,5,7,7,8,8,4,4,6
231:5,4,6,8,6,4,4,2,4,6,5,6,8,5,4,7,9,5,1,3,5,4,5,5,4,4,7,6,3,1
232:6,2,5,1,1,5,3,5,9,6,2,6,5,2,1,1,8,2,6,3,8,2,2,1,7,7,3,5,5,8
233:4,7,8,8,1,2,8,6,7,9,3,4,7,2,4,2,4,3,8,7,6,5,3,2,9,1,1,8,5,1
234:6,2,9,3,3,5,7,6,9,7,2,1,2,8,7,6,4,7,8,8,8,4,3,5,7,2,6,3,3,3
235:3,1,9,3,7,5,8,8,5,3,1,5,1,8,4,7,3,9,9,2,7,2,6,9,3,2,2,7,2,5
236:6,6,5,4,9,9,8,8,8,1,9,4,2,1,5,6,5,7,5,3,4,4,6,8,8,3,5,7,7,6
237:3,1,9,9,5,6,6,8,4,1,2,2,4,2,2,4,4,5,4,4,3,4,8,1,3,8,7,7,2,1
238:9,2,6,4,7,6,5,9,6,1,6,6,2,1,1,2,3,9,9,1,1,4,3,2,8,6,2,9,6,2
239:5,9,8,8,7,8,1,3,6,4,1,5,6,5,5,7,2,2,4,4,1,3,7,2,5,8,8,8,3,8
240:6,4,6,8,2,2,8,8,9,8,7,8,9,6,3,5,6,4,1,6,2,5,7,9,5,1,8,7,4,5
241:4,1,1,6,9,7,3,8,3,2,2,5,3,6,6,1,3,4,1,5,4,6,6,8,3,9,3,6,9,2
242:1,2,2,3,6,4,8,6,8,2,1,2,7,3,3,9,2,2,9,9,4,2,8,3,6,7,8,3,1,1
243:8,4,7,6,8,5,8,6,5,5,6,2,2,9,2,3,6,6,2,1,6,4,8,6,6,6,3,2,8,5
244:4,4,7,5,4,9,9,2,5,1,2,2,8,7,1,6,8,8,3,3,4,2,5,5,4,3,1,6,4,7
245:5,6,4,4,2,6,4,9,6,2,9,2,4,1,2,1,8,2,3,3,6,2,8,8,7,1,9,2,5,1
246:3,2,2,1,8,1,6,9,2,9,2,8,3,3,6,8,7,6,3,4,5,8,8,5,4,8,3,3,2,4
247:7,5,3,9,1,3,6,7,3,7,1,1,7,5,7,2,3,5,1,5,6,5,4,5,7,1,6,9,5,2
248:7,2,2,6,3,8,7,7,5,6,9,9,9,7,3,6,2,1,6,6,7,6,6,7,6,9,6,8,3,9
249:2,3,2,5,3,2,4,7,6,6,7,4,7,5,8,3,8,1,4,5,8,9,2,5,5,1,2,9,1,8
250:7,2,6,4,7,6,5,7,9,6,2,1,7,3,9,7,9,4,7,3,9,9,6,5,9,1,6,4,1,8
251:8,3,4,2,3,4,1,8,9,3,3,8,2,8,1,5,7,8,7,3,5,8,7,5,5,5,1,9,1,2
252:5,2,6,9,6,7,6,4,4,6,6,2,7,4,8,8,2,6,5,2,7,4,2,6,1,3,3,8,6,3
253:5,9,5,6,8,8,8,7,7,7,4,7,6,3,2,7,9,8,8,6,3,5,1,3,5,6,1,4,9,6
254:7,3,7,5,5,2,3,5,2,8,8,3,3,8,5,1,9,6,8,2,8,9,1,9,5,6,7,7,1,6
255:3,3,3,1,6,4,4,7,1,3,9,6,7,7,6,7,9,8,2,2,6,3,7,7,5,4,6,9,1,6
256:6,4,3,1,5,2,1,9,1,3,3,1,8,9,8,1,9,5,4,7,5,9,6,4,2,4,6,4,9,5
257:2,5,7,1,2,1,7,9,9,2,6,1,4,7,8,1,4,5,9,8,1,2,4,8,7,1,3,8,5,8
258:3,1,5,2,6,7,7,1,3,3,2,4,9,8,1,1,9,4,4,8,8,6,6,3,8,5,2,8,7,3
259:9,2,4,4,1,8,8,2,6,6,1,8,1,4,2,7,1,9,6,8,8,3,5,3,6,7,4,5,9,1
260:2,7,4,6,4,1,3,5,9,9,5,7,7,9,6,3,5,9,9,6,8,3,8,7,9,6,7,5,8,2
261:8,7,8,2,9,6,1,5,9,2,2,3,9,7,1,2,4,8,7,7,5,4,3,9,2,1,3,3,5,3
262:6,5,7,6,5,7,3,2,7,7,5,3,5,5,8,1,2,8,5,4,1,3,4,1,5,8,4,6,5,3
263:1,1,5,2,1,3,6,8,6,6,4,1,7,8,5,7,3,9,9,8,5,7,9,7,8,6,6,1,9,6
264:5,8,1,2,5,4,2,3,9,4,7,2,3,6,5,3,9,7,5,4,1,3,2,9,8,6,7,3,7,5
265:2,6,2,1,1,7,2,9,9,6,3,3,3,5,6,1,6,9,5,5,3,5,2,9,5,1,6,5,8,3
266:6,4,6,8,8,2,8,8,9,8,7,8,9,6,3,5,6,4,1,6,2,5,7,9,5,1,8,7,4,7
267:2,2,6,4,6,7,3,1,8,4,8,8,5,8,3,6,5,5,3,4,5,5,5,1,6,5,3,3,2,5
268:6,9,8,1,5,6,9,1,9,1,6,4,4,7,8,3,9,1,1,9,9,3,3,1,7,8,2,9,1,8
269:9,1,3,1,7,2,5,6,9,3,7,7,1,8,1,6,7,9,9,2,8,6,8,2,3,3,4,2,7,7
270:5,7,2,2,6,3,2,5,9,4,2,7,3,4,8,4,5,5,1,2,8,2,7,2,4,1,4,9,9,2
271:4,7,4,8,7,5,4,9,6,1,6,6,9,7,1,4,4,9,5,7,2,6,4,1,1,2,3,4,3,9
272:6,4,4,4,2,4,4,6,4,9,9,9,7,9,5,3,4,3,9,8,1,9,5,8,8,9,4,4,2,2
273:4,8,8,1,5,9,6,2,6,6,1,2,9,3,4,6,4,2,5,4,1,9,3,6,7,6,2,4,5,2
274:9,4,8,1,2,5,8,8,8,2,9,1,2,5,6,2,2,9,2,4,2,9,8,9,1,8,5,1,5,2
275:7,1,7,5,1,3,3,8,2,1,4,6,1,8,8,6,4,9,1,8,7,8,2,8,6,6,1,2,6,1
276:3,2,2,1,8,1,6,9,2,9,2,8,3,3,6,8,7,6,3,4,5,1,8,5,4,8,3,3,2,6
277:7,9,2,7,9,5,1,8,5,4,9,4,1,1,5,3,6,4,9,6,7,2,7,9,5,6,9,4,8,6
278:4,5,7,2,5,2,7,7,7,5,6,6,4,1,2,5,2,5,1,8,9,6,2,5,7,9,9,2,6,5
279:7,5,2,1,6,6,2,9,1,2,8,9,3,9,9,9,1,8,3,3,7,4,1,5,4,2,5,2,4,6
280:2,1,4,1,8,5,4,1,7,2,7,5,3,6,6,3,2,8,9,6,3,8,4,2,7,9,9,4,3,7
281:7,1,5,7,2,3,6,3,2,4,5,4,1,3,3,2,2,7,6,5,3,7,6,6,6,9,4,1,7,4
282:2,2,3,4,7,5,5,2,7,8,9,8,1,2,5,5,1,1,6,3,9,2,9,1,8,2,4,4,8,5
283:4,1,7,3,6,5,1,8,6,2,7,5,5,1,5,6,1,7,9,9,7,2,3,7,3,7,9,3,8,4
284:6,2,3,5,3,1,9,4,3,8,1,3,9,4,2,1,1,2,8,4,5,7,7,8,9,9,5,3,7,1
285:8,7,3,5,8,6,5,9,7,1,5,2,1,3,6,6,6,5,4,1,5,3,5,1,4,6,9,4,5,3
286:2,1,3,2,3,5,4,6,4,6,2,7,5,3,6,8,8,8,1,9,5,7,1,1,4,7,2,1,2,4
287:4,3,5,8,8,7,2,5,7,6,4,8,2,7,1,5,6,4,6,3,5,8,2,1,5,5,9,9,6,3
288:6,5,6,5,8,7,2,6,7,5,9,4,7,3,2,9,6,9,7,9,5,6,9,8,1,7,9,8,4,6
289:3,1,5,4,6,7,3,3,1,3,1,7,9,5,4,8,2,9,9,7,5,9,5,4,9,8,9,8,9,8
290:2,9,3,3,1,6,7,5,4,8,3,7,3,1,9,5,3,9,6,4,5,6,2,2,9,6,4,2,8,5
291:3,2,3,1,7,3,9,4,9,9,5,2,6,8,7,2,1,2,8,5,4,8,3,8,7,4,6,1,8,1
292:2,3,9,1,2,6,7,9,5,6,9,3,1,6,1,9,4,5,2,2,9,8,8,4,5,2,7,3,5,3
293:4,7,5,8,1,1,1,1,6,2,3,7,2,2,7,8,6,1,2,1,5,9,6,5,2,5,2,9,5,7
294:6,1,7,3,9,9,9,1,9,4,4,3,2,3,1,7,4,8,8,1,8,4,3,8,3,1,2,7,5,9
295:5,7,6,1,7,8,2,3,4,3,9,7,6,3,5,1,8,6,6,2,9,3,1,3,4,4,5,2,3,7
296:2,5,3,7,2,3,6,8,8,7,2,5,3,8,3,3,5,5,1,2,7,3,1,2,4,3,7,7,1,8
297:7,1,7,5,1,3,3,8,2,1,4,6,1,8,8,6,4,9,1,8,7,8,2,8,6,6,1,2,6,3
298:1,5,1,9,2,2,7,7,3,6,2,7,9,6,5,9,1,1,3,4,4,5,2,1,9,5,9,1,2,1
299:9,8,5,5,8,3,7,6,8,6,1,1,1,5,2,2,6,5,4,7,4,8,3,7,6,3,1,3,7,9
300:9,3,6,1,6,1,2,9,5,7,6,9,3,6,9,7,6,2,2,5,6,1,4,3,1,8,6,6,2,2
301:7,3,2,1,8,2,3,1,9,4,1,6,3,8,8,2,9,4,7,6,1,6,1,1,8,6,8,6,1,5
302:6,3,1,5,2,5,2,9,5,4,1,9,6,2,7,8,9,8,8,5,2,7,6,1,7,5,5,7,3,2
303:3,1,4,3,9,9,4,2,5,8,3,1,7,8,7,5,5,4,9,3,4,9,5,1,2,6,8,7,8,4
304:1,6,9,4,6,1,4,4,2,1,1,2,5,3,6,9,5,6,3,2,6,1,6,7,4,7,8,5,1,5
305:7,3,7,5,4,6,9,8,6,2,4,8,2,3,8,3,3,4,7,5,9,4,3,3,6,2,8,7,1,2
306:7,9,1,4,8,7,2,2,3,3,3,6,6,2,2,4,7,4,5,6,8,9,7,6,7,6,1,2,5,9
307:3,8,9,2,4,6,1,2,6,9,4,9,5,7,8,7,3,6,8,9,1,1,4,5,4,2,8,2,7,4
308:9,8,2,3,5,6,3,2,5,8,4,9,2,9,8,4,5,9,5,5,3,5,2,9,9,7,8,3,7,1
309:8,4,6,6,7,6,4,1,2,3,4,7,5,5,7,5,2,4,2,2,4,2,7,3,2,2,9,1,5,4
310:4,5,1,4,2,5,8,4,4,1,5,7,2,6,4,8,1,1,1,3,1,6,6,7,8,9,7,4,8,5
311:3,2,9,8,9,3,6,2,9,1,1,4,2,7,5,8,4,6,4,4,6,3,5,2,9,6,8,3,4,7
312:8,5,9,4,7,1,3,8,8,2,8,7,7,7,4,6,8,9,9,8,1,2,6,8,3,2,2,1,6,4
313:5,4,5,3,7,8,8,7,1,6,8,3,1,5,8,7,8,2,2,2,7,2,1,8,9,4,3,7,8,8
314:7,3,7,5,5,2,3,5,2,8,8,3,3,1,5,1,9,6,8,2,8,9,1,9,5,6,7,7,1,6
315:3,2,4,8,9,3,1,7,5,6,2,4,8,3,5,7,3,6,9,3,2,1,2,3,6,8,1,6,8,2
316:6,3,1,5,2,5,2,9,5,4,1,9,6,2,7,8,9,8,1,5,2,7,6,1,7,5,5,7,3,2
317:6,1,2,7,2,6,7,7,9,7,2,3,1,3,6,7,3,9,6,8,9,6,9,7,5,8,1,8,3,4
318:2,9,3,7,9,4,9,3,9,6,8,1,9,9,6,8,6,3,4,5,6,9,8,1,2,8,4,3,7,3
319:7,3,7,5,5,2,3,5,2,8,8,3,3,1,5,1,9,6,8,2,8,9,1,9,5,6,7,7,1,4
320:1,9,6,7,7,8,8,6,3,9,4,4,2,6,6,2,6,7,3,8,1,3,7,6,4,2,4,6,8,6
321:2,3,7,1,3,1,9,4,5,8,7,2,2,7,4,6,4,7,9,7,7,2,4,8,3,3,3,8,2,7
322:6,1,1,1,6,7,1,3,5,4,6,8,3,6,4,7,1,1,5,8,7,5,3,7,9,5,2,5,2,3
323:8,7,2,9,3,8,1,7,7,4,1,5,7,8,4,6,2,6,3,1,3,6,9,1,7,4,4,8,2,2
324:2,4,9,5,1,9,1,1,4,6,1,2,9,6,8,2,6,2,4,5,8,3,4,8,6,8,4,9,4,1
325:6,1,7,1,1,3,8,4,6,3,6,3,1,3,2,9,7,1,2,1,9,4,6,3,5,8,2,1,4,5
326:1,8,4,6,2,7,2,1,7,4,4,6,9,8,7,5,5,7,3,8,1,3,9,1,5,5,4,2,8,8
327:7,9,2,5,7,1,4,3,3,2,1,4,2,5,6,4,2,7,3,8,7,2,6,7,8,3,1,6,6,2
328:2,4,9,5,1,9,1,1,4,6,1,2,9,6,8,2,6,2,4,5,8,3,4,8,6,8,4,9,4,2
329:2,2,7,8,1,6,3,3,9,5,3,6,4,5,3,9,6,1,8,7,1,4,4,2,1,9,3,9,4,1
330:7,1,6,8,9,1,5,3,2,7,9,6,4,1,4,8,9,7,8,2,8,3,2,2,9,9,4,8,7,1
331:8,5,8,4,8,9,5,9,2,4,6,8,9,5,9,8,5,5,1,7,1,9,8,4,4,4,4,8,9,2
332:7,3,5,1,3,4,8,5,2,9,8,8,6,1,7,6,6,7,4,1,8,1,8,4,7,2,6,9,2,4
333:9,7,4,2,6,2,3,4,2,9,8,7,7,7,3,8,4,1,4,4,3,5,8,9,1,8,3,1,7,9
334:6,9,4,3,5,8,6,8,8,5,7,6,9,2,6,1,6,8,3,6,3,3,9,8,9,8,7,3,7,2
335:8,9,7,5,2,3,7,6,2,3,4,5,3,2,1,4,1,4,8,2,5,7,7,4,5,7,9,7,9,6
336:4,2,3,8,8,2,9,4,9,1,8,1,6,3,4,1,5,2,9,2,4,8,1,3,5,6,3,1,9,9
337:3,4,2,1,7,1,8,6,6,3,7,1,3,1,9,1,7,9,9,2,4,4,7,3,2,5,5,7,9,4
338:4,4,8,9,1,9,9,9,5,7,4,4,7,9,2,5,9,6,4,5,2,7,4,4,8,4,2,6,6,8
339:5,4,8,7,1,3,5,5,3,1,5,1,9,9,6,3,9,2,2,4,7,4,5,1,4,8,2,3,5,1
340:2,1,3,2,3,5,4,6,4,6,2,7,5,3,6,8,8,8,1,9,5,7,1,1,4,7,2,1,2,9
341:9,1,2,7,6,9,9,8,7,1,7,1,3,9,2,6,5,1,9,1,7,9,4,3,3,3,4,7,7,1
342:3,2,4,8,9,3,1,7,5,6,2,4,8,3,5,7,3,6,9,3,2,1,2,3,6,8,1,6,8,2
343:6,5,6,1,3,5,1,9,8,7,4,8,9,8,8,3,5,3,5,2,9,4,1,6,1,7,9,4,7,9
344:2,3,7,1,3,1,9,4,5,8,7,2,2,7,4,6,4,7,9,7,7,2,4,8,3,3,6,8,2,7
345:3,8,3,7,5,7,9,1,1,9,1,3,6,3,2,6,3,1,8,3,8,6,4,1,3,1,1,3,6,2
346:2,9,3,7,9,4,9,3,9,6,1,1,9,9,6,8,6,3,4,5,6,9,8,1,2,8,4,3,7,5
347:6,8,7,6,1,3,1,6,1,5,7,2,1,6,9,1,4,4,1,9,4,3,7,9,7,1,2,1,4,1
348:2,9,9,9,8,8,8,1,4,4,8,5,2,5,4,6,4,5,7,8,4,8,3,8,5,9,9,1,4,4
349:3,7,2,8,8,6,3,6,6,1,9,6,3,4,2,6,8,6,3,1,8,1,6,7,7,2,7,3,3,7
350:3,4,2,1,7,1,8,6,8,3,7,1,3,1,9,1,7,9,9,2,4,4,7,3,2,5,5,7,9,4
351:5,9,8,8,7,8,1,3,6,4,1,5,6,5,5,7,2,2,4,4,1,3,7,2,5,8,8,8,3,1
352:8,3,4,8,6,1,8,4,5,9,2,3,8,3,5,7,1,6,9,5,5,3,5,1,2,2,7,1,2,6
353:8,2,4,9,1,7,2,8,6,1,6,8,2,6,4,9,9,8,2,2,4,5,7,2,4,6,3,5,1,7
354:7,4,2,7,2,6,8,2,3,6,6,5,3,4,1,2,5,7,6,3,8,5,7,1,4,1,4,4,6,6
355:9,9,7,6,9,8,7,5,1,9,1,3,8,2,7,2,4,2,3,9,8,6,9,5,1,7,2,9,3,7
356:1,1,3,3,2,1,3,4,8,5,6,3,4,7,9,3,5,9,9,6,7,9,6,6,1,5,9,6,2,5
357:1,9,6,7,7,8,8,6,3,9,4,4,2,6,6,2,6,2,3,8,1,3,7,6,4,2,4,6,8,1
358:6,5,7,6,5,7,8,4,9,3,3,7,8,3,3,6,6,6,2,3,1,2,5,9,1,7,2,3,4,6
359:2,3,6,8,1,8,7,6,2,8,2,2,1,5,6,7,6,3,9,8,4,5,4,2,8,6,3,5,7,5
360:6,1,7,2,9,5,5,2,4,5,9,7,1,1,6,8,7,7,8,7,8,7,2,2,2,2,1,9,3,6
361:7,3,2,2,6,9,1,9,5,2,2,8,4,1,9,7,6,9,5,3,6,2,1,8,4,1,2,3,4,4
362:8,5,8,4,8,9,5,9,2,4,6,8,9,5,9,8,5,5,7,7,1,9,8,4,4,4,4,8,9,5
363:1,2,8,7,5,1,2,4,2,2,2,8,4,5,4,2,6,5,7,7,2,7,1,1,4,6,6,8,4,6
364:4,5,1,4,2,1,8,4,4,1,5,7,2,6,4,8,1,1,1,3,1,6,6,7,8,9,7,4,8,4
365:8,5,8,4,8,9,5,9,2,4,6,8,9,5,9,8,5,5,1,7,1,9,8,4,4,4,4,8,9,5
366:7,3,5,7,4,9,9,4,7,2,3,9,2,1,7,3,8,4,9,4,6,2,5,1,9,9,1,8,3,1
367:6,5,6,5,8,7,2,6,7,5,9,8,7,3,2,9,6,9,7,9,5,6,9,8,1,7,9,8,4,6
368:2,2,3,4,7,5,5,2,7,8,9,8,1,2,5,5,1,1,6,3,9,2,9,1,8,2,4,4,8,7
369:5,6,7,8,1,9,6,4,8,6,6,2,3,2,4,6,9,7,3,9,4,4,6,6,6,5,6,9,8,6
370:1,7,7,5,5,8,5,2,9,6,7,3,4,7,2,7,7,2,4,3,5,8,7,4,4,8,9,4,1,3
371:2,1,4,4,8,8,5,2,1,9,1,9,1,9,7,9,1,1,5,4,8,4,2,8,6,3,7,1,8,8
372:5,9,3,4,6,9,9,5,8,6,5,4,9,3,1,9,6,8,7,6,8,8,9,9,5,2,8,9,9,5
373:6,7,9,9,7,1,4,8,5,3,9,4,7,2,1,8,3,9,5,3,2,1,7,5,9,4,6,7,4,7
374:2,3,9,1,4,6,7,9,5,6,9,3,1,6,1,9,4,5,2,2,9,8,8,4,5,2,7,3,5,3
375:1,3,5,7,1,8,9,8,4,5,5,6,1,3,3,2,3,8,4,5,7,8,2,4,5,5,4,1,5,6
376:4,7,3,5,9,5,1,1,1,8,9,9,5,9,4,2,9,7,6,6,9,2,5,4,2,8,4,9,2,7
377:3,6,6,5,8,6,5,4,5,6,7,1,9,3,7,6,5,6,3,2,9,1,1,1,8,1,7,7,6,3
378:1,6,7,9,9,8,1,9,8,3,2,4,7,9,4,7,2,5,5,9,2,8,9,6,3,6,5,9,5,6
379:7,1,7,5,1,3,3,8,2,1,4,6,1,8,8,5,4,9,1,8,7,8,2,8,6,6,1,2,6,1
380:7,3,5,1,3,4,8,5,2,9,8,8,6,1,7,6,6,7,4,1,8,1,8,4,7,2,8,9,2,4
381:5,6,6,2,4,8,5,6,1,1,7,4,8,8,9,1,9,8,5,6,2,2,9,4,6,2,3,9,9,4
382:3,4,7,7,8,3,1,2,1,8,3,5,8,9,3,8,1,7,1,9,5,5,5,9,8,2,4,3,2,1
383:8,1,2,9,1,9,4,8,8,9,9,2,8,8,6,2,3,7,9,2,7,7,7,8,8,6,7,7,9,1
384:5,6,4,4,2,6,4,9,6,2,9,2,4,1,2,1,8,2,3,3,6,2,8,1,7,1,9,2,5,1
385:9,2,6,4,7,6,5,9,6,1,6,6,2,1,1,2,3,9,9,1,1,4,3,2,8,6,2,9,6,6
386:4,7,8,1,7,4,6,3,9,8,7,3,7,8,3,9,6,5,5,1,4,5,1,2,5,6,9,4,7,5
387:6,1,9,3,8,5,9,1,5,5,8,8,7,9,3,4,3,1,6,5,7,6,5,2,3,5,4,8,5,2
388:5,2,7,3,7,3,6,1,2,3,4,3,1,5,7,1,7,5,9,9,6,9,6,7,4,5,7,2,9,4
389:7,4,8,3,7,3,4,8,3,9,1,5,2,4,2,1,7,3,6,6,3,5,6,7,1,8,4,7,2,1
390:7,9,2,7,9,5,1,8,5,4,9,4,1,1,5,3,6,4,9,6,7,2,7,5,5,6,9,4,8,3
391:4,3,1,6,9,7,3,8,3,2,2,5,3,6,6,1,3,4,1,5,4,6,6,8,3,9,3,6,9,1
392:9,9,1,6,7,8,7,5,4,1,9,1,3,7,8,8,4,6,6,8,6,4,6,3,8,8,3,9,2,1
393:3,9,8,5,6,2,9,7,6,9,1,7,7,8,9,6,9,8,4,3,5,1,7,4,6,5,9,9,3,3
394:5,6,6,2,4,8,5,6,1,1,7,4,8,8,9,1,9,8,5,6,2,2,9,4,6,2,3,9,4,4
395:9,3,4,5,2,5,7,6,1,7,6,2,2,6,4,6,1,7,1,2,5,8,9,7,2,4,9,6,8,4
396:6,8,5,6,2,4,9,1,4,5,2,4,8,7,7,2,1,1,4,7,4,7,6,2,3,7,1,8,2,2
397:7,9,2,5,7,1,4,3,3,2,1,4,2,5,6,4,2,7,3,8,7,2,6,7,8,4,1,6,6,2
398:8,9,1,3,6,1,8,6,1,8,1,5,7,3,9,1,2,6,2,1,7,7,3,2,6,9,8,7,3,7
399:2,8,3,8,7,5,6,4,1,1,2,5,4,2,6,6,5,9,2,5,1,7,9,1,3,4,2,8,6,3
400:4,7,5,8,1,1,1,1,6,2,3,7,2,2,7,8,6,1,2,1,5,9,6,5,2,5,2,9,5,4
401:3,5,7,1,8,6,6,9,9,2,6,8,2,9,7,7,2,3,3,1,4,7,9,8,2,5,1,5,5,8
402:8,1,5,5,6,5,8,1,9,2,9,5,2,5,6,1,7,9,8,9,9,9,8,1,6,2,3,3,6,1
403:7,1,7,5,9,8,1,9,1,3,4,9,1,9,6,8,1,1,9,9,2,8,6,1,4,8,7,8,2,9
404:8,3,7,7,9,8,8,4,3,1,8,8,1,8,7,9,5,1,5,4,2,8,3,5,7,8,9,5,1,4
405:9,9,7,6,9,8,7,5,1,6,1,3,8,2,7,2,4,2,3,9,8,6,9,5,1,7,2,9,3,2
406:8,5,9,4,7,1,3,8,8,2,8,7,7,7,4,6,8,9,9,8,1,2,6,8,3,2,2,1,6,9
407:7,3,7,8,6,4,6,5,6,4,4,7,1,6,2,4,7,6,7,3,4,9,8,7,7,9,8,2,7,3
408:6,1,7,7,5,5,9,5,9,3,8,3,7,5,6,8,1,3,7,4,1,4,9,7,2,9,5,8,9,6
409:9,7,2,5,2,5,3,3,9,1,1,7,7,7,7,7,1,2,4,3,3,8,2,8,6,3,3,2,8,9
410:8,7,3,5,8,6,5,9,7,1,5,2,1,3,6,6,6,5,4,1,5,3,5,1,4,6,9,4,5,9
411:2,2,6,4,6,7,3,1,8,4,8,8,5,8,3,6,5,5,3,4,5,5,5,1,6,5,8,3,2,2
412:1,4,2,7,6,6,7,3,7,9,7,1,5,7,9,9,6,3,4,1,7,5,2,4,5,1,9,4,2,2
413:3,8,6,7,3,1,8,8,7,8,2,2,2,4,5,6,1,2,1,2,2,9,1,8,1,7,2,6,6,8
414:4,4,3,6,4,4,8,8,9,5,9,5,6,4,6,1,6,4,6,9,7,9,8,1,3,7,6,3,5,8
415:8,5,2,5,9,8,6,3,9,2,8,2,2,8,2,2,3,2,4,6,5,4,2,6,2,6,6,1,6,7
416:8,7,9,7,9,2,3,1,3,4,4,1,6,5,9,8,1,9,3,4,8,4,5,9,5,5,4,2,9,6
417:8,8,1,7,9,8,9,6,1,7,1,5,1,6,1,6,6,4,7,5,6,7,6,1,8,4,9,1,8,5
418:2,9,3,7,9,4,9,3,9,6,1,1,9,9,6,8,6,3,4,5,6,9,8,1,2,8,4,3,7,3
419:5,3,2,3,1,4,3,3,9,5,1,6,5,1,8,5,4,8,9,2,5,1,4,7,7,1,9,4,9,4
420:4,2,3,8,8,2,9,4,9,1,8,1,6,3,4,1,5,5,9,2,4,8,1,3,5,6,3,1,9,9
421:2,7,4,6,4,1,3,5,9,9,5,7,7,9,7,3,5,9,9,6,8,3,8,7,9,6,7,5,8,2
422:9,3,8,8,4,4,8,6,1,1,5,7,4,6,2,5,7,3,3,4,2,3,1,2,5,9,2,1,2,7
423:5,4,5,3,7,8,8,7,1,6,8,3,1,5,8,7,6,2,2,2,7,2,1,8,9,4,3,7,8,8
424:3,9,8,5,6,2,9,7,6,9,1,7,7,8,9,6,9,8,4,3,5,1,7,4,6,5,9,9,3,7
425:6,7,6,1,7,5,9,9,9,5,3,4,8,3,6,2,2,1,5,8,3,4,6,9,5,8,3,5,4,5
426:8,7,9,2,2,6,1,7,3,9,2,6,7,6,9,1,1,9,3,9,3,4,2,4,1,6,1,7,2,5
427:4,1,1,7,5,6,4,4,5,4,1,9,1,3,4,7,8,2,9,1,7,5,9,3,4,7,9,8,6,8
428:7,2,2,6,3,8,7,7,5,6,9,9,9,7,3,6,2,1,6,6,7,6,6,7,6,9,6,8,3,9
429:6,3,1,5,2,5,2,9,5,4,1,9,6,2,7,8,9,8,8,5,2,7,6,1,7,5,5,7,3,9
430:9,9,7,6,9,8,7,5,1,6,1,3,8,2,7,2,4,2,3,9,8,6,9,5,1,7,2,9,3,7
431:5,8,4,8,7,5,8,7,1,8,5,8,2,3,8,2,5,9,4,9,2,2,3,4,8,5,5,3,2,5
432:7,6,4,5,1,8,8,4,3,1,7,4,4,9,3,7,3,7,4,5,1,2,5,5,1,9,6,9,1,3
433:2,1,4,4,8,7,3,6,6,8,8,1,3,9,5,6,4,7,9,9,5,5,5,3,2,6,4,8,4,1
434:9,7,6,3,6,6,9,8,9,2,1,9,8,7,8,6,9,9,3,7,4,9,8,4,3,7,3,4,8,3
435:7,4,6,6,7,6,4,1,2,3,4,7,5,5,7,5,2,4,2,2,4,2,7,3,2,2,9,1,5,4
436:1,8,9,1,7,5,7,6,8,2,8,4,8,2,7,6,3,9,1,2,6,6,2,5,4,5,8,5,5,2
437:5,6,4,4,2,6,4,9,6,2,9,2,4,1,2,1,8,2,3,3,6,2,8,1,7,1,9,2,5,8
438:7,3,2,1,8,2,3,1,9,4,1,6,3,8,8,2,5,4,7,6,1,6,1,1,8,6,8,6,1,5
439:6,9,9,5,1,9,6,3,8,5,9,9,3,1,6,4,3,9,7,3,8,1,8,4,1,4,1,1,6,6
440:8,7,5,4,9,3,1,1,7,7,3,8,3,7,5,2,7,8,2,9,7,9,5,9,2,8,3,5,5,4
441:6,4,9,4,6,9,5,7,2,5,3,3,4,8,2,9,6,9,6,8,3,8,7,2,5,9,3,7,3,6
442:4,3,1,6,9,7,3,8,3,2,2,5,3,6,6,1,3,4,1,5,4,6,6,8,3,9,3,6,9,2
443:7,4,8,3,2,6,3,9,2,8,1,6,9,9,3,5,8,9,1,2,4,2,9,7,1,7,1,1,6,6
444:1,7,5,8,8,9,7,1,2,6,4,7,6,6,1,2,3,2,8,2,6,2,6,5,2,7,1,6,7,3
445:6,4,9,6,4,6,4,8,2,3,4,7,5,6,4,2,2,1,6,9,8,3,1,1,7,6,6,5,4,2
446:5,3,5,7,9,7,9,4,4,6,9,8,2,5,4,9,6,4,3,4,1,5,1,6,1,1,9,1,2,6
447:7,8,3,1,6,7,7,6,2,4,3,5,4,5,8,8,8,6,5,8,4,5,8,3,7,6,3,1,3,1
448:1,5,1,1,9,3,1,6,6,3,2,2,2,5,9,3,8,2,3,9,5,1,2,3,9,1,3,7,3,7
449:6,4,5,9,9,2,2,3,4,2,5,1,5,8,7,8,5,5,4,2,7,1,4,2,5,1,7,6,1,9
450:9,9,1,6,7,8,7,5,4,1,9,1,3,7,8,8,4,6,6,8,6,4,6,3,8,8,3,9,2,1
